Ri qʼayes kjaʼjat uwach.	Ri qʼayes k>jaʼjat u>wach.
Xqaj chi rij ri achi ri kaqulja.	X>qaj chi r>ij ri achi ri kaqulja.
Ekʼo apan chilaʼ jumulaj jupuq taq aq che tajin kewaʼkat apanoq.	Ekʼo apan chilaʼ jumulaj jupuq taq aq ch>e tajin k>e>waʼkat apan>oq.
Kʼatekʼuriʼ, ri Jesus, kbʼe chʼaqap chrech ri polow Galileʼa, on chrech ri Tibʼeriʼades.	Kʼatekʼuriʼ, ri Jesus, k>bʼe chʼaqap ch>r>ech ri polow Galileʼa, on ch>r>ech ri Tibʼeriʼades.
Ri Jesus kʼax ktaqan chrech ri Itzel, e kel ubʼi rukʼ ri ala, e chi utz kkanaj uloq ri ala riʼ.	Ri Jesus kʼax k>taqan ch>r>ech ri Itzel, e k>el u>bʼi r>ukʼ ri ala, e chi utz k>kanaj uloq ri ala riʼ.
ri tijonik puwiʼ ri qasnaʼ e ri ukojik ri qʼabʼaj cho ri jolomaj, ri kʼastajibʼal kech ri kaminaqibʼ e ri junalik qʼatbʼaltzij.	ri tijonik p>u>wiʼ ri qasnaʼ e ri u>kojik ri qʼabʼ>aj cho ri jolom>aj, ri kʼastajibʼal k>ech ri kaminaq>ibʼ e ri junalik qʼatbʼaltzij.
Jeriʼ nakʼut, tolonik kkanaj na kan ri iwachoch.	Jeriʼ nakʼut, tolonik k>kanaj na kan ri iw>achoch.
Utz iwech ri ix ri kixnumik kamik riʼ, rumal che sibʼalaj kixwaʼ na riʼ. Utz iwech ri ix ri kixoqʼik kamik riʼ, rumal che kixjaʼjatik na riʼ.	Utz iw>ech ri ix ri k>ix>num>ik kamik riʼ, r>umal ch>e sibʼalaj k>ix>waʼ na riʼ. Utz iw>ech ri ix ri k>ix>oqʼ>ik kamik riʼ, r>umal ch>e k>ix>jaʼjat>ik na riʼ.
kichak.	ki>chak.
Awumal	Aw>umal
We kʼo jun ktuqaʼrik, ¿la man xoqujeʼ taj kintuqaʼr ri in? We kʼo jun ktzaqik ¿la man kinporoj ta wibʼ ri in?	We kʼo jun k>tuqaʼr>ik, ¿la man xoqujeʼ taj k>in>tuqaʼr ri in? We kʼo jun k>tzaq>ik ¿la man k>in>poroj ta w>ibʼ ri in?
Qas chixchʼaw rukʼ ri Dyos pa ronojel kajbʼal.	Qas ch>ix>chʼaw r>ukʼ ri Dyos pa r>onojel kajbʼal.
Ri ix, man xixqibʼ ta rukʼ jun jas uwach che kilitaj uwach: che qʼaqʼ, che qʼequʼmal, che nimalaj qʼequʼm; nimalaj kaqiqʼ,	Ri ix, man x>ix>qibʼ ta r>ukʼ jun jas u>wach ch>e k>ilitaj u>wach: ch>e qʼaqʼ, ch>e qʼequʼmal, ch>e nimalaj qʼequʼm; nimalaj kaqiqʼ,
Ri axux are na ri ukunel ri kinäqʼ.	Ri axux are na ri u>kunel ri kinäqʼ.
Aretaq chiʼ keʼel ubʼi ri efariseʼo kechʼaw chkiwach chrij ri areʼ, arech are kkaj kkichup uwach ri areʼ.	Aretaq chiʼ k>eʼ>el u>bʼi ri e>fariseʼo k>e>chʼaw ch>ki>wach ch>r>ij ri areʼ, arech are k>kaj k>ki>chup u>wach ri areʼ.
«Kʼatekʼuriʼ, ri in, xinbʼe pa ri Damasko, rukʼ ronojel kowinem e rukʼ kitaqanik ri enim chuchqajawibʼ.	«Kʼatekʼuriʼ, ri in, x>in>bʼe pa ri Damasko, r>ukʼ r>onojel kowinem e r>ukʼ ki>taqanik ri e>nim chuchqajaw>ibʼ.
Ri nuchak are qʼaxel tzij.	Ri nu>chak are qʼaxel tzij.
Ri qʼutuʼm man kech ta le akʼalabʼ.	Ri qʼutuʼm man k>ech ta le akʼal>abʼ.
Xretaʼmaj uchʼajik	X>r>etaʼmaj u>chʼaj>ik
E ri eʼareʼ ketzalij uloq che ubʼixik weriʼ chkech ri e nikʼaj chik, e xoqujeʼ man kekojon ta chkech ri eʼareʼ.	E ri eʼareʼ k>e>tzalij uloq ch>e u>bʼixik weriʼ ch>k>ech ri e nikʼaj chik, e xoqujeʼ man k>e>kojon ta ch>k>ech ri eʼareʼ.
pa kʼax rumal chi xa su jeʼ waʼ pa ronojel wa uwa ulew, xuqujeʼ	pa kʼax r>umal chi xa su jeʼ waʼ pa r>onojel wa u>wa ulew, xuqujeʼ
¿Jas che katbʼisonik?	¿Jas ch>e k>at>bʼison>ik?
Kaqaxiʼj qibʼ kaqachapo	Ka>qa>xiʼj q>ibʼ ka>qa>chap>o
Ukaj ukakʼal taqanik (24).	Ukaj ukakʼal taqanik (24).
«Kebʼ achijabʼ kepaqiʼ pa ri nim rachoch ri Dyos arech kechʼaw rukʼ ri Dyos. Jun chkech ri eʼareʼ, fariseʼo, e ri jun chik ajtoqʼinel pwaq.	«Kebʼ achij>abʼ k>e>paqiʼ pa ri nim r>achoch ri Dyos arech k>e>chʼaw r>ukʼ ri Dyos. Jun ch>k>ech ri eʼareʼ, fariseʼo, e ri jun chik ajtoqʼinel pwaq.
chi ke ri ixoqibʼ.	chi k>e ri ixoq>ibʼ.
Pa ri umajibʼal kʼo ri Tzij e ri Tzij kʼo rukʼ ri Dyos e ri Tzij are ri Dyos.	Pa ri u>majibʼal kʼo ri Tzij e ri Tzij kʼo r>ukʼ ri Dyos e ri Tzij are ri Dyos.
Pa le nimaqʼij rajawaxik kawiq le ja.	Pa le nimaqʼij rajawaxik ka>wiq le ja.
Rumal rech che iwonojel ix, ixralkʼuwaʼl ri Dyos rumal ri ikojonik chrech ri Jesus Kristo.	R>umal rech ch>e iw>onojel ix, ix>r>alkʼuwaʼl ri Dyos r>umal ri i>kojonik ch>r>ech ri Jesus Kristo.
winaq keʼtzijon pa uwiʼ jasa qas ri rajawixik che wa qatinimit kakʼiy	winaq k>eʼ>tzijon pa u>wiʼ jasa qas ri rajawixik ch>e wa qa>tinimit ka>kʼiy
Xa jekʼuriʼ eʼachalaxik, ri uj kʼo ri qachuqʼabʼ, arech kujok pa ri Tyoxlaj Kʼolibʼal rumal ri ukikʼel ri Jesus,	Xa jekʼuriʼ eʼ>achalaxik, ri uj kʼo ri qa>chuqʼabʼ, arech k>uj>ok pa ri Tyoxlaj Kʼolibʼal r>umal ri u>kikʼel ri Jesus,
Qonojel waʼ pa qʼabʼ la oj kʼo wi nudyos	Q>onojel waʼ pa qʼabʼ la oj kʼo wi nu>dyos
xuqujeʼ jastaq) kʼo chi uxol le 71% xuquje 83% chkech le ixoqibʼ xuqujeʼ chi uxoʼl le 58% xuqujeʼ	xuqujeʼ jastaq) kʼo chi u>xol le 71% xuquje 83% ch>k>ech le ixoq>ibʼ xuqujeʼ chi u>xoʼl le 58% xuqujeʼ
Ri watiʼt kʼo rulew je laʼ pa Taqʼaj.	Ri w>atiʼt kʼo r>ulew je laʼ pa Taqʼaj.
Säq rij ri chij.	Säq r>ij ri chij.
Ko ri ja.	Ko ri ja.
Xrietaʼmaj iawjilik	X>ri>etaʼma>j iawj>il>ik
Xepetik xolkilaʼ	X>e>pet>ik x>ol>k>il>aʼ
Rumal rech che pa ri areʼ kkʼuttajik ri usukʼil ri Dyos qas pa ri kojonik chi kʼateʼ pa ri kojonik chik 11.jeriʼ jacha tzʼibʼatalik: Ri sukʼalaj winaq kʼo ri ukʼaslemal pa ri kojonik.	R>umal rech ch>e pa ri areʼ k>kʼut>taj>ik ri u>sukʼil ri Dyos qas pa ri kojonik chi kʼateʼ pa ri kojonik chik 11.jeriʼ jacha tzʼibʼatalik: Ri sukʼalaj winaq kʼo ri u>kʼaslemal pa ri kojonik.
Tzebʼal ukemik le pas awumal	Tzebʼal u>kem>ik le pas aw>umal
Kawinaq julajuj qʼataj.	Kawinaq julajuj qʼataj.
pa ri nimalaj tinimit	pa ri nimalaj tinimit
Jawi xkibʼij wi	Jawi x>ki>bʼi>j wi
Kebʼe pa waʼim	K>e>bʼe pa waʼ>im
Xwaj xinʼek	X>w>aj x>in>ʼe>k
Ri eʼareʼ riʼ, ekʼo riʼ chkixoʼl ri nikʼaj che keʼok cho taq ja e kechubʼlin riʼ chkiwach ri man eʼutz taq ixoqibʼ taj che kʼo sibʼalaj kimak, kʼo sibʼalaj itzel taq kirayibʼal e kʼatekʼuriʼ	Ri eʼareʼ riʼ, ekʼo riʼ ch>ki>xoʼl ri nikʼaj ch>e k>eʼ>ok cho taq ja e k>e>chubʼlin riʼ ch>ki>wach ri man eʼ>utz taq ixoq>ibʼ taj ch>e kʼo sibʼalaj ki>mak, kʼo sibʼalaj itzel taq ki>rayibʼal e kʼatekʼuriʼ
Rumal rech che sibʼalaj ekʼi kesikʼixik, kʼatekʼut, man ekʼi taj ri kechaʼik».	R>umal rech ch>e sibʼalaj ekʼi k>e>sikʼix>ik, kʼatekʼut, man ekʼi taj ri k>e>chaʼ>ik».
Jas karaj kutijo ?	Jas ka>r>aj k>u>tij>o ?
Xojkichapo	X>oj>ki>chap>o
Xatalqilaʼ	X>at>al>q>il>aʼ
Latzʼ uwach ri ajchak.	Latzʼ u>wach ri ajchak.
Xatulik xatalkiʼkota	X>at>ul>ik x>at>al>kiʼkot>a
E julajuj ri äkʼ.	E julajuj ri äkʼ.
ri tinimit, we jeʼ waʼ are chiʼ oj kʼo pa jun tinimit jawi Junam wi	ri tinimit, we jeʼ waʼ are chiʼ oj kʼo pa jun tinimit jawi Junam wi
Ekabʼlajuj we eʼachijabʼ riʼ.	E>kabʼlajuj we eʼ>achij>abʼ riʼ.
Xekiqʼil le ajchakibʼ kakiwok le ja	X>e>ki>qʼil le ajchakibʼ ka>ki>wok le ja
kachakun pa uwiʼ jachin ri kakanaj kan che qʼatbʼaltzij chi a kajkaj	ka>chakun pa u>wiʼ jachin ri ka>kanaj kan ch>e qʼatbʼaltzij chi a kajkaj
Kawinaq oxibʼ qʼataj.	Kawinaq oxibʼ qʼataj.
Ri uj, man xa ta are kqaj kujtaqan puwiʼ ri ikojonik; man jeʼ ta riʼ, ri uj xane are kujtobʼan rukʼ ri ikiʼkotemal rumal rech che kʼo ri ichuqʼabʼ pa ri ikojonik.	Ri uj, man xa ta are k>qaj k>uj>taqan p>u>wiʼ ri i>kojonik; man jeʼ ta riʼ, ri uj xane are k>uj>tobʼan r>ukʼ ri i>kiʼkotemal r>umal rech ch>e kʼo ri i>chuqʼabʼ pa ri i>kojonik.
Kawaj kinʼek	Ka>w>aj k>in>ʼe>k
Kʼatekʼuriʼ, ri areʼ kqʼax ubʼi chkixoʼl, kbʼek.	Kʼatekʼuriʼ, ri areʼ k>qʼax u>bʼi ch>ki>xoʼl, k>bʼe>k.
Kʼo ulochʼ ri Talin.	Kʼo u>lochʼ ri Talin.
Chawilaʼ	Ch>aw>il>aʼ
arech are waʼ ri ktaqan chkech ri etyoxlaj taq winaq pa ri chak, arech qas utz ri ja rech ri Ubʼaqil ri Kristo,	arech are waʼ ri k>taqan ch>k>ech ri e>tyoxlaj taq winaq pa ri chak, arech qas utz ri ja rech ri U>bʼaqil ri Kristo,
Na xsachon ta chke xeatinik	Na x>sachon ta ch>k>e x>e>atin>ik
Man xuwi ta pakiwiʼ ri eʼareʼ kinchʼawik, xane xoqujeʼ kinchʼaw pakiwiʼ ri enikʼaj chik, che rumal ri kitzij ri eʼareʼ kekojon na chwech ri in arech,	Man xuwi ta pa>ki>wiʼ ri eʼareʼ k>in>chʼaw>ik, xane xoqujeʼ k>in>chʼaw pa>ki>wiʼ ri e>nikʼaj chik, ch>e r>umal ri ki>tzij ri eʼareʼ k>e>kojon na ch>w>ech ri in arech,
Ri ix, iwetaʼm che ri Uqʼij ri Ajawxel kpe riʼ jeʼ jas jun elaqʼom che kpe chaqʼabʼ.	Ri ix, iw>etaʼm ch>e ri U>qʼij ri Ajawxel k>pe riʼ jeʼ jas jun elaqʼom ch>e k>pe chaqʼabʼ.
Ri Oxlajuj Kej, nimaqʼij pa ri nutinamit.	Ri Oxlajuj Kej, nimaqʼij pa ri nu>tinamit.
Rumal rech, che xkʼuttajik ri usipanik ri Dyos, che ukʼiybʼalil ri kolotajem chkech konojel ri winaq,	R>umal rech, ch>e x>kʼut>taj>ik ri u>sipanik ri Dyos, ch>e u>kʼiybʼalil ri kolotajem ch>k>ech k>onojel ri winaq,
Kaqitzʼnaj ri uxajabʼ ri akʼal.	Ka>qitzʼnaj ri u>xajabʼ ri akʼal.
Xa jekʼuriʼ ix achalaxik; ri uj, man uj ralkʼuwaʼl ta ri ajpataninel ixoq, xane ujralkʼuwaʼl ri tzoqopitalik ixoq.	Xa jekʼuriʼ ix achalaxik; ri uj, man uj r>alkʼuwaʼl ta ri ajpataninel ixoq, xane uj>r>alkʼuwaʼl ri tzoqopitalik ixoq.
Ri areʼ kʼo jun rachalal, Mariʼy ri ubʼiʼ, tʼuyulik chuxkut ri raqan ri Jesus. Kuta ri utzij.	Ri areʼ kʼo jun r>achalal, Mariʼy ri u>bʼiʼ, tʼuyulik ch>u>xkut ri r>aqan ri Jesus. Kut>a ri u>tzij.
Wech ri kem.	W>ech ri kem.
Juwinaq kajlajuj qʼataj.	Juwinaq kajlajuj qʼataj.
Jas kawaj kintijo ?	Jas k>aw>aj k>in>tij>o ?
¿La katpe qukʼ chweʼq?	¿La k>at>pe q>ukʼ chweʼq?
Aninaqil katpetik.	Aninaqil k>at>pet>ik.
Xoqujeʼ ri itzel taq tzij, ri chʼuʼj taq tzij, ri mox taq tzij; ronojel weriʼ man utz taj, xane chixmaltyoxin chrech ri Ajawxel.	Xoqujeʼ ri itzel taq tzij, ri chʼuʼj taq tzij, ri mox taq tzij; r>onojel weriʼ man utz taj, xane ch>ix>maltyoxin ch>r>ech ri Ajawxel.
Chʼur ri jochʼ.	Chʼur ri jochʼ.
Juwinaq waqlajuj qʼataj:	Juwinaq waqlajuj qʼataj:
Kunanik	Kunanik
Jeʼlik ri qʼor äj rukʼ ri mux.	Jeʼl>ik ri qʼor äj r>ukʼ ri mux.
uwach.	u>wach.
Xuʼlukʼamaʼ	X>uʼl>u>kʼam>aʼ
Eʼachalaxik, ri urayibʼal ri wanimaʼ e ri urayibʼal ri nuchʼawem rukʼ ri Dyos, are che ri eʼareʼ kekʼolotajik.	Eʼachalaxik, ri u>rayibʼal ri w>animaʼ e ri u>rayibʼal ri nu>chʼawem r>ukʼ ri Dyos, are ch>e ri eʼareʼ k>e>kʼol>otaj>ik.
Aretaq chiʼ kqaj ri qʼij, kel ubʼi pa ri tinimit.	Aretaq chiʼ k>qaj ri qʼij, k>el u>bʼi pa ri tinimit.
cha ma kʼo ta kichak ri winaq,	cha ma kʼo ta ki>chak ri winaq,
Xkilo chi kinkʼoxomaj	X>k>il>o chi k>in>kʼoxoma>j
kyitzʼitzʼ ri nupam rumal ri kinäqʼ.	k>yitzʼitzʼ ri nu>pam r>umal ri kinäqʼ.
Na qʼalaj taj we kaʼek	Na qʼalaj taj we ka>ʼe>k
Pim ruq, ri ali.	Pim r>uq, ri ali.
Juwinaq kebʼ qʼataj.	Juwinaq kebʼ qʼataj.
Xkʼotochin chi kiwach chi xojalwoʼqa kukʼ	X>kʼotochin chi ki>wach chi x>oj>al>woʼ>qa k>ukʼ
Uwaq ukakʼal taqanik (26).	Uwaq ukakʼal taqanik (26).
qʼatbʼaltzij.	qʼatbʼaltzij.
le majaʼ qas kijunabʼ xuqujeʼ le nimaʼq kitijonik.	le majaʼ qas ki>junabʼ xuqujeʼ le nim>aʼq ki>tijonik.
Jeʼl ktijow ri käq qʼoqʼ.	Jeʼl k>tijow ri käq qʼoqʼ.
Kawinaq kajlajuj qʼataj.	Kawinaq kajlajuj qʼataj.
México (2000)	México (2000)
Utz kech ri winaq che xsach uwach ri retzalal e xchup uwach ri umak.	Utz k>ech ri winaq ch>e x>sach u>wach ri r>etzalal e x>chup u>wach ri u>mak.
¡Ri utzalaj usipanik ri Jesus, chkʼojiʼ bʼaʼ iwukʼ iwonojel! ¡Amen!	¡Ri utzalaj u>sipanik ri Jesus, ch>kʼojiʼ bʼaʼ iw>ukʼ iw>onojel! ¡Amen!
Uwuq taqanik (7).	Uwuq taqanik (7).
Kbʼin kukʼ pa ri Jerusalem, rukʼ chuqʼabʼ kchʼawik pa ri ubʼiʼ ri Ajawxel.	K>bʼin k>ukʼ pa ri Jerusalem, r>ukʼ chuqʼabʼ k>chʼaw>ik pa ri u>bʼiʼ ri Ajawxel.
Paʼtz rij ri tzʼiʼ.	Paʼtz r>ij ri tzʼiʼ.
Rilik	R>il>ik
Jeriʼ nakʼut, ri Pabʼlo xel ubʼik chkixoʼl ri eʼareʼ.	Jeriʼ nakʼut, ri Pabʼlo x>el ubʼik ch>ki>xoʼl ri eʼareʼ.
kichak, ronojel ri nima tinimit rajawixik kʼi kiwach ri kiwinaq	ki>chak, r>onojel ri nima tinimit rajawixik kʼi ki>wach ri ki>winaq
kqajik.	k>qaj>ik.
Qʼan ri nukaxa.	Qʼan ri nu>kaxa.
Ri Pabʼlo, apostol rech ri Kristo Jesus, rumal ri urayibʼal ri Dyos e ri Timoteʼo ri achalaxik,	Ri Pabʼlo, apostol rech ri Kristo Jesus, r>umal ri u>rayibʼal ri Dyos e ri Timoteʼo ri achalaxik,
Kremow ri qʼaqʼ.	K>remow ri qʼaqʼ.
Kakowinik kabʼinik	Ka>kowin>ik ka>bʼin>ik
Bʼay xaq si xintatabʼej na in	Bʼay xaq si x>in>tatabʼe>j na in
Xnaʼtaj chke chi xeatinik	X>naʼtaj ch>k>e chi x>e>atin>ik
Kʼo juchʼin chi upam ri tʼuʼy.	Kʼo juchʼin chi u>pam ri tʼuʼy.
E kebʼe pa jun tinimit chik.	E k>e>bʼe pa jun tinimit chik.
Kʼatekʼut, ri eʼareʼ man kʼo ta kkaj chrech weriʼ; jun kbʼe pa ri rulew, ri jun chik kbʼe pa ri ukʼay;	Kʼatekʼut, ri eʼareʼ man kʼo ta k>kaj ch>r>ech weriʼ; jun k>bʼe pa ri r>ulew, ri jun chik k>bʼe pa ri u>kʼay;
Xsachon chke chi xeatinik	X>sachon ch>k>e chi x>e>atin>ik
Kwaʼlaj chʼoʼj chkixoʼl ri winaq, man xa ta jun kiwach rumal ri areʼ.	K>waʼlaj chʼoʼj ch>ki>xoʼl ri winaq, man xa ta jun ki>wach r>umal ri areʼ.
Ri kej xtuqaʼrik chi uxeʼ le reqaʼn.	Ri kej x>tuqaʼr>ik chi u>xeʼ le r>eqaʼn.
Ri nukʼul ja ajitz.	Ri nu>kʼul ja ajitz.
Kʼo ij che le akʼal.	Kʼo ij ch>e le akʼal.
Uj kʼo pa qʼequʼm.	Uj kʼo pa qʼequʼm.
Ri roqʼej ri ali jacha kpe jun akʼal.	Ri r>oqʼej ri ali jacha k>pe jun akʼal.
chi pa ri Neʼapolis kujbʼe ubʼi pa ri Filipos, che jun tinimit che xas are nabʼe nim ubʼantajik pa ri Masedoniʼa; pa we jun tinimit riʼ ekʼo eʼajromano. Kujkanaj kebʼ oxibʼ qʼij pa we tinimit riʼ,	chi pa ri Neʼapolis k>uj>bʼe u>bʼi pa ri Filipos, ch>e jun tinimit ch>e xas are nabʼe nim u>bʼantajik pa ri Masedoniʼa; pa we jun tinimit riʼ ekʼo eʼ>ajromano. K>uj>kanaj kebʼ oxibʼ qʼij pa we tinimit riʼ,
e we xoqujeʼ rajawaxik kinbʼe in, kebʼe na kʼu riʼ ri eʼareʼ wukʼ in.	e we xoqujeʼ rajawaxik k>in>bʼe in, k>e>bʼe na kʼu riʼ ri eʼareʼ w>ukʼ in.
kibʼe chi e winaq xa e junam pa jun tinimit.	ki>bʼe chi e winaq xa e junam pa jun tinimit.
Waʼim xuchapo	Waʼ>im x>u>chap>o
Ri kaxlaʼn wa xpaqiʼ rajil.	Ri kaxlaʼn wa x>paqiʼ rajil.
Jas xsachon chqe xqachʼajo	Jas x>sachon ch>q>e x>qa>chʼaj>o
Xojrilo	X>oj>r>il>o
Xa jumul kyak uxeʼ ri tzʼin.	Xa jumul k>yak u>xeʼ ri tzʼin.
Kʼax waʼim awumal	Kʼax waʼ>im aw>umal
Xsachon chke xatkisikʼij	X>sachon ch>k>e x>at>ki>sikʼi>j
Ri ix, itom che xbʼixik: jun woqʼochaj utojbʼalil jun woqʼochaj e jun wareyaj utojbʼalil jun wareyaj.	Ri ix, i>tom ch>e x>bʼix>ik: jun woqʼoch>aj u>tojbʼalil jun woqʼoch>aj e jun wareyaj u>tojbʼalil jun wareyaj.
nabʼe mul waʼ chi kabʼixik chi cho wa Iximulew e kʼo winaq ri kʼi	nabʼe mul waʼ chi ka>bʼix>ik chi cho wa Iximulew e kʼo winaq ri kʼi
Kʼatekʼut ri areʼ, aretaq chiʼ kuta we tzij riʼ kbʼisonik rumal rech che ri areʼ sibʼalaj qʼinom.	Kʼatekʼut ri areʼ, aretaq chiʼ kut>a we tzij riʼ k>bʼison>ik r>umal rech ch>e ri areʼ sibʼalaj qʼinom.
Xujbʼe pa tzurik.	X>uj>bʼe pa tzurik.
Xnaʼtaj chke xeatinik	X>naʼtaj ch>k>e x>e>atin>ik
Juwinaq kabʼlajuj qʼataj.	Juwinaq kabʼlajuj qʼataj.
Kʼatekʼuriʼ, konojel ri eqʼaxal utzij ri Dyos, xas xechʼaw riʼ chi rukʼ ri Samueʼl uloq e konojel ri xepetik jeʼ jas ri areʼ, xechʼaw puwiʼ we jetaq qʼij riʼ.	Kʼatekʼuriʼ, k>onojel ri e>qʼaxal u>tzij ri Dyos, xas x>e>chʼaw riʼ chi r>ukʼ ri Samueʼl uloq e k>onojel ri x>e>pet>ik jeʼ jas ri areʼ, x>e>chʼaw p>u>wiʼ we jetaq qʼij riʼ.
“In, in Udyos ri Abʼraham, in, in Udyos ri Isaʼak, in, in Udyos ri Jakobʼ?”. Man jun Dyos taj kech kaminaqibʼ, ri areʼ jun Dyos kech ri ekʼaslik taq winaq».	“In, in U>dyos ri Abʼraham, in, in U>dyos ri Isaʼak, in, in U>dyos ri Jakobʼ?”. Man jun Dyos taj k>ech kaminaq>ibʼ, ri areʼ jun Dyos k>ech ri e>kʼaslik taq winaq».
rumal chi ma pa jun tinimit ta chik xpe wi wa xbʼanik, waʼ pa	r>umal chi ma pa jun tinimit ta chik x>pe wi wa x>bʼan>ik, waʼ pa
Achalaxik, ri ix iwetaʼm che ri qokibʼal pa ri itinimit, kʼo wi ri upatan.	Achalaxik, ri ix iw>etaʼm ch>e ri q>okibʼal pa ri i>tinimit, kʼo wi ri u>patan.
37. Kilitajik chi pa taq ri junabʼ 90	37. K>ilitaj>ik chi pa taq ri junabʼ 90
Ri kuxlabʼal ri eqʼaxel utzij ri Dyos chi keniman wi chkiwach ri eqʼaxel utzij ri Dyos;	Ri k>uxlabʼal ri e>qʼaxel u>tzij ri Dyos chi k>e>niman wi ch>ki>wach ri e>qʼaxel u>tzij ri Dyos;
Chiwech ri ix ri sipanik e ri utzilal rech ri Dyos Qatatxel e Utatxel ri Ajawxel Jesus Kristo,	Ch>iw>ech ri ix ri sipanik e ri utzilal rech ri Dyos Qa>tatxel e U>tatxel ri Ajawxel Jesus Kristo,
Pa waram xutaqchiʼj wi	Pa war>am x>u>taqchiʼ>j wi
Kʼo oxlajuj ujunabʼ ri numiʼal.	Kʼo oxlajuj u>junabʼ ri nu>miʼal.
Xsachon ri nuchak chwe	X>sachon ri nu>chak ch>w>e
Ri xaʼr kʼo pa uwiʼ ri qʼaqʼ kpoqʼowik.	Ri xaʼr kʼo pa u>wiʼ ri qʼaqʼ k>poqʼow>ik.
Ri areʼ kwaʼlajik e kbʼe cho ri rachoch.	Ri areʼ k>waʼlaj>ik e k>bʼe cho ri r>achoch.
Xekiqʼil le ajchakibʼ xkiwok le ja	X>e>ki>qʼil le ajchakibʼ x>ki>wok le ja
Ri utzijobʼäl ri Naʼ are ri Ixil. 	Ri u>tzijobʼäl ri Naʼ are ri Ix>il. 
Ri rilik we kʼo kakʼex pa ri utzij ri qʼatbʼaltzij ri uxoʼl kitijonik	Ri rilik we kʼo ka>kʼex pa ri u>tzij ri qʼatbʼaltzij ri u>xoʼl ki>tijonik
Rumal rech che ri Dyos, xa jun chi Dyos e xa jun ri kchʼaw paqawiʼ ri uj ujwinaq rukʼ ri Dyos, che are ri Kristo Jesus che jun achi ri areʼ,	R>umal rech ch>e ri Dyos, xa jun chi Dyos e xa jun ri k>chʼaw pa>qa>wiʼ ri uj uj>winaq r>ukʼ ri Dyos, ch>e are ri Kristo Jesus ch>e jun achi ri areʼ,
Xateʼqilaʼ	X>at>eʼ>q>il>aʼ
Ri Pabʼlo kel bʼi naj che ri Atenas, kbʼe ubʼi pa ri Korinto.	Ri Pabʼlo k>el bʼi naj ch>e ri Atenas, k>bʼe u>bʼi pa ri Korinto.
Entonses are kʼwaʼ le kawaj kinbʼij	Entonses are kʼ>waʼ le k>aw>a>j k>in>bʼij
La xatwaʼ kʼut?	La x>at>waʼ kʼut?
E kukʼ taq ri eqamam eqatat, yaʼtalik rumal ri Dyos che konojel tinimit kebʼinik pa ri ubʼe;	E k>ukʼ taq ri e>qa>mam e>qa>tat, yaʼtalik r>umal ri Dyos ch>e k>onojel tinimit k>e>bʼin>ik pa ri u>bʼe;
Wachʼom ri kiwa ri noʼs.	Wachʼom ri ki>wa ri noʼs.
Kʼatekʼuriʼ jumul chik, man junam ta chi kiwach ri eʼajjudiʼo, rumal rech we tzij riʼ.	Kʼatekʼuriʼ jumul chik, man junam ta chi ki>wach ri eʼ>ajjudiʼo, r>umal rech we tzij riʼ.
Ri ixim qʼän kʼo na chi uwach ri saqwäch.	Ri ixim qʼän kʼo na chi u>wach ri saqwäch.
Xinwetaʼmaj chi na xatpe taj	X>inw>etaʼma>j chi na x>at>pe taj
Kawinaq kijabʼ qʼataj.	Kawinaq ki>jabʼ qʼataj.
Xojutaqchiʼij xojwaʼik	X>oj>u>taqchiʼi>j x>oj>waʼ>ik
chak kabʼanik.	chak ka>bʼan>ik.
Kʼo chilaʼ chuwach ri areʼ jun iwabʼ achi sipojinaq ubʼaqil.	Kʼo chilaʼ ch>u>wach ri areʼ jun iw>abʼ achi sipojinaq u>bʼaqil.
xnimarik.	x>nimar>ik.
Ri Jesus kkʼiy ri retaʼmabʼal, ri unimal raqan e ri utoqʼobʼ chuwach ri Dyos e chkiwach ri winaq.	Ri Jesus k>kʼiy ri r>etaʼmabʼal, ri u>nimal r>aqan e ri u>toqʼobʼ ch>u>wach ri Dyos e ch>ki>wach ri winaq.
Chixniman bʼaʼ chkech konojel ajawabʼ qas rumal rech ri Ajawxel; chixniman bʼaʼ chrech ri ajawinel jeriʼ che jun ajawinel,	Ch>ix>niman bʼaʼ ch>k>ech k>onojel ajaw>abʼ qas r>umal rech ri Ajawxel; ch>ix>niman bʼaʼ ch>r>ech ri ajawinel jeriʼ ch>e jun ajawinel,
ktikik jun winaq pa ri ukʼaslemal chuwachulew kkʼastaj uwach pa jun uxlabʼal bʼaqilal. We kʼo ukʼaslemal jun bʼaqilal rech uwachulew, xoqujeʼ kʼo jun uxlabʼal bʼaqilal.	k>tik>ik jun winaq pa ri u>kʼaslemal ch>uwachulew k>kʼastaj u>wach pa jun uxlabʼal bʼaqilal. We kʼo u>kʼaslemal jun bʼaqilal rech uwachulew, xoqujeʼ kʼo jun uxlabʼal bʼaqilal.
Jas rukʼ xkitij wi le kirikil?	Jas r>ukʼ x>ki>tij wi le ki>rikil?
Umajibʼal taq junabʼ 1990	U>majibʼal taq junabʼ 1990
«Ma naj ta chik, kʼatekʼuriʼ man kiwil ta chi nuwach waʼ, kʼatekʼuriʼ, man naj ta chi kʼuriʼ kiwil chi na nuwach riʼ».	«Ma naj ta chik, kʼatekʼuriʼ man ki>wil ta chi nu>wach waʼ, kʼatekʼuriʼ, man naj ta chi kʼuriʼ ki>wil chi na nu>wach riʼ».
